8.513938219113624655e+03 1.015690579544588843e+02
8.514138133132106304e+03 1.043405299271765756e+02
8.514338047150587954e+03 9.681298631073102001e+01
8.514537961169071423e+03 8.750739767519134205e+01
8.514737875187553072e+03 9.971541008520694049e+01
8.514937789206034722e+03 1.030083090140888515e+02
8.515137703224516372e+03 9.822588428638493951e+01
8.515337617242998022e+03 9.753039334653642811e+01
8.515537531261481490e+03 9.951253831420652318e+01
8.515737445279963140e+03 9.643068610935983997e+01
8.515937359298444790e+03 9.767499162127461432e+01
8.516137273316926439e+03 1.016078131061163106e+02
8.516337187335408089e+03 1.034799550027703106e+02
8.516537101353891558e+03 9.452948531363381335e+01
8.516737015372373207e+03 9.451110294910057519e+01
8.516936929390854857e+03 9.885023180034539791e+01
8.517136843409336507e+03 1.050140163769097512e+02
8.517336757427819975e+03 1.028304317553973561e+02
8.517536671446301625e+03 1.013392309539814420e+02
8.517736585464783275e+03 9.912628735460374685e+01
8.517936499483264924e+03 9.687013573616189888e+01
8.518136413501746574e+03 9.975775346521237452e+01
8.518336327520230043e+03 9.882523746895607530e+01
8.518536241538711693e+03 1.020966297517599344e+02
8.518736155557193342e+03 9.634402629713677868e+01
8.518936069575674992e+03 1.017226922019663959e+02
8.519135983594156642e+03 1.053762631309006821e+02
8.519335897612640110e+03 1.003123239635344390e+02
8.519535811631121760e+03 9.783906080813582662e+01
8.519735725649603410e+03 1.024641610376056491e+02
8.519935639668086878e+03 1.020676827656083390e+02
8.520135553686566709e+03 9.097823473919869741e+01
8.520335467705050178e+03 9.596299329452291715e+01
8.520535381723531827e+03 8.989519079499655163e+01
8.520735295742013477e+03 9.348270301987174946e+01
8.520935209760496946e+03 1.016687075515550163e+02
8.521135123778976777e+03 9.508912434683935544e+01
8.521335037797460245e+03 9.827912693706082337e+01
8.521534951815941895e+03 1.009119588585827358e+02
8.521734865834423545e+03 9.672243552111157783e+01
8.521934779852907013e+03 9.401160212038182351e+01
8.522134693871386844e+03 9.454890397748364705e+01
8.522334607889870313e+03 9.869689739367981929e+01
8.522534521908353781e+03 9.759871232174376132e+01
8.522734435926833612e+03 9.177913987572617316e+01
8.522934349945317081e+03 9.326841248645192195e+01
8.523134263963796911e+03 9.955911413620700046e+01
8.523334177982280380e+03 9.903178595149755381e+01
8.523534092000763849e+03 1.003198915148046240e+02
8.523734006019243679e+03 9.771930864068038147e+01
8.523933920037727148e+03 1.036087570568337526e+02
8.524133834056206979e+03 1.044000458843540144e+02
8.524333748074690448e+03 1.031998367184113476e+02
8.524533662093173916e+03 1.062866670934621993e+02
8.524733576111653747e+03 9.425009528702430828e+01
8.524933490130137216e+03 9.654250845438248518e+01
8.525133404148618865e+03 9.886955467147726040e+01
8.525333318167100515e+03 1.025361179305908337e+02
8.525533232185583984e+03 9.707877944930186231e+01
8.525733146204063814e+03 9.850949203514778674e+01
8.525933060222547283e+03 9.433724579232030294e+01
8.526132974241028933e+03 9.588729835715523109e+01
8.526332888259510582e+03 1.036376043584876072e+02
8.526532802277994051e+03 9.729204195698073931e+01
8.526732716296473882e+03 9.856072817884546566e+01
8.526932630314957350e+03 9.089576942050344144e+01
8.527132544333439000e+03 9.814477810573765737e+01
8.527332458351920650e+03 1.081026066855915673e+02
8.527532372370404119e+03 9.596898128603803002e+01
8.527732286388885768e+03 1.073732674304913814e+02
8.527932200407367418e+03 1.031553929841435178e+02
8.528132114425849068e+03 9.752175071547998186e+01
8.528332028444330717e+03 9.231390129461138372e+01
8.528531942462814186e+03 1.016833151661082724e+02
8.528731856481295836e+03 1.059539261462334991e+02
8.528931770499777485e+03 9.974514512258637922e+01
8.529131684518259135e+03 1.027307418851390537e+02
8.529331598536740785e+03 1.055249068598805735e+02
8.529531512555224253e+03 9.875417842027177073e+01
8.529731426573705903e+03 9.486174648180524116e+01
8.529931340592187553e+03 1.041392273683758418e+02
8.530131254610669203e+03 1.021144682573073794e+02
8.530331168629152671e+03 9.687212018556948578e+01
8.530531082647634321e+03 1.017244325015257687e+02
8.530730996666115971e+03 9.574577255616837590e+01
8.530930910684597620e+03 9.640342318087563456e+01
8.531130824703079270e+03 9.573314473627918630e+01
8.531330738721562739e+03 1.038253335127400163e+02
8.531530652740044388e+03 9.166722971921748808e+01
8.531730566758526038e+03 9.690544967091238959e+01
8.531930480777007688e+03 9.123742450723963771e+01
8.532130394795489337e+03 9.264536028451480831e+01
8.532330308813972806e+03 1.030893638770248515e+02
8.532530222832454456e+03 9.393406201105925390e+01
8.532730136850936105e+03 9.115181309208331584e+01
8.532930050869419574e+03 9.338017032181471677e+01
8.533129964887899405e+03 1.027945806346422017e+02
8.533329878906382874e+03 1.030678603247688727e+02
8.533529792924864523e+03 9.349864769532666742e+01
8.533729706943346173e+03 9.414932931745801170e+01
8.533929620961829642e+03 1.001396102280486247e+02
8.534129534980309472e+03 9.500293693335183320e+01
8.534329448998792941e+03 9.620283240248006962e+01
8.534529363017274591e+03 9.394265998686945807e+01
8.534729277035756240e+03 9.133994494581983759e+01
8.534929191054239709e+03 9.108317826514621629e+01
8.535129105072719540e+03 9.067487210694358168e+01
8.535329019091203008e+03 9.901219660399632971e+01
8.535528933109686477e+03 9.595910056890240014e+01
8.535728847128166308e+03 9.322621345734107479e+01
8.535928761146649776e+03 8.912210975185583095e+01
8.536128675165129607e+03 9.647412942380779555e+01
8.536328589183613076e+03 9.129842912193132065e+01
8.536528503202096545e+03 8.699855653885794027e+01
8.536728417220576375e+03 8.562035904888188043e+01
8.536928331239059844e+03 7.872462031933906701e+01
8.537128245257539675e+03 7.166827681617617429e+01
8.537328159276023143e+03 7.036866086675622967e+01
8.537528073294506612e+03 6.807139830380620538e+01
8.537727987312986443e+03 6.054782459171053688e+01
8.537927901331469911e+03 6.245889617862373200e+01
8.538127815349951561e+03 5.223318765714353162e+01
8.538327729368433211e+03 4.353300199078677934e+01
8.538527643386916679e+03 4.506830376549252293e+01
8.538727557405396510e+03 5.327635967846941156e+01
8.538927471423879979e+03 5.526165587710946880e+01
8.539127385442361629e+03 6.481239919664562876e+01
8.539327299460843278e+03 6.649910231758613577e+01
8.539527213479326747e+03 6.703018386201749479e+01
8.539727127497806578e+03 7.818734880774150042e+01
8.539927041516290046e+03 7.541241527466064554e+01
8.540126955534771696e+03 8.207958039885272683e+01
8.540326869553253346e+03 8.194483440408473029e+01
8.540526783571736814e+03 9.354766065030891298e+01
8.540726697590218464e+03 8.746143897253428179e+01
8.540926611608700114e+03 8.697740857725486308e+01
8.541126525627181763e+03 9.226841036123478546e+01
8.541326439645663413e+03 9.045458526644009112e+01
8.541526353664146882e+03 9.476439705780150291e+01
8.541726267682628531e+03 9.148581607607839317e+01
8.541926181701110181e+03 9.238521770794218924e+01
8.542126095719591831e+03 9.652783553016770668e+01
8.542326009738073481e+03 9.599090617748956333e+01
8.542525923756556949e+03 9.274336076197248246e+01
8.542725837775038599e+03 9.189086745882261198e+01
8.542925751793520249e+03 9.990178879759733377e+01
8.543125665812001898e+03 9.666557574419127263e+01
8.543325579830485367e+03 9.781952844237848410e+01
8.543525493848967017e+03 1.001605202604858391e+02
8.543725407867450485e+03 9.132179840063540155e+01
8.543925321885932135e+03 9.706934842952678366e+01
8.544125235904413785e+03 1.009811709987773014e+02
8.544325149922897253e+03 1.016830432465516481e+02
8.544525063941378903e+03 9.246807250734376282e+01
8.544724977959860553e+03 1.052204497704731381e+02
8.544924891978342202e+03 1.145815604038378126e+02
8.545124805996823852e+03 9.894255793153399736e+01
8.545324720015307321e+03 9.984592463019997410e+01
8.545524634033788971e+03 1.064893440815520052e+02
8.545724548052270620e+03 1.047511476202956686e+02
8.545924462070754089e+03 9.189137165413451669e+01
8.546124376089233920e+03 8.971206650898011503e+01
8.546324290107717388e+03 1.068885662126379970e+02
8.546524204126199038e+03 1.045541620321573646e+02
8.546724118144680688e+03 8.550964650814810852e+01
8.546924032163164156e+03 1.014193125323058240e+02
8.547123946181643987e+03 1.043684822795843559e+02
8.547323860200127456e+03 9.906087560716993323e+01
8.547523774218609105e+03 1.005245633357813801e+02
8.547723688237090755e+03 9.552872656426866627e+01
8.547923602255574224e+03 9.725402162353950075e+01
8.548123516274054055e+03 1.101280546356455829e+02
8.548323430292537523e+03 1.034301658014145460e+02
8.548523344311020992e+03 1.007607105077355101e+02
8.548723258329500823e+03 9.968002898026320224e+01
8.548923172347984291e+03 1.072281305680560166e+02
8.549123086366464122e+03 1.016814749791034274e+02
8.549323000384947591e+03 1.064163637325496410e+02
8.549522914403431059e+03 1.072723703165458886e+02
8.549722828421910890e+03 1.007956751584199537e+02
8.549922742440394359e+03 1.054624734102811203e+02
8.550122656458874189e+03 9.504762105775847658e+01
8.550322570477357658e+03 9.577700662452100744e+01
8.550522484495841127e+03 1.006093643803493762e+02
8.550722398514320957e+03 9.211956795478599247e+01
8.550922312532804426e+03 1.061857593957083026e+02
8.551122226551286076e+03 1.044852233895273628e+02
8.551322140569767726e+03 9.750635233197789375e+01
8.551522054588251194e+03 9.921740823326624081e+01
8.551721968606731025e+03 9.820309612031857682e+01
8.551921882625214494e+03 9.541261011927420554e+01
8.552121796643696143e+03 9.749642418764342722e+01
8.552321710662177793e+03 9.904371234027705384e+01
8.552521624680661262e+03 8.992046734147160691e+01
8.552721538699141092e+03 9.513749986248433288e+01
8.552921452717624561e+03 9.225358280007000644e+01
8.553121366736106211e+03 9.609965872697758016e+01
8.553321280754587860e+03 1.070156411647795949e+02
8.553521194773071329e+03 9.711020753615882484e+01
8.553721108791552979e+03 9.519985765650920939e+01
8.553921022810034628e+03 9.453932440216121336e+01
8.554120936828516278e+03 9.266681061481850179e+01
8.554320850846997928e+03 1.058941032479525859e+02
8.554520764865481397e+03 9.977175215679828568e+01
8.554720678883963046e+03 9.890505983473659057e+01
8.554920592902444696e+03 9.693398934895924413e+01
8.555120506920926346e+03 1.051250282155038889e+02
8.555320420939407995e+03 1.038313750334477277e+02
8.555520334957891464e+03 9.430229052855011673e+01
8.555720248976373114e+03 1.015099594928871483e+02
8.555920162994854763e+03 9.632353549132966464e+01
8.556120077013336413e+03 9.147868190604557981e+01
8.556319991031819882e+03 9.675780439334069172e+01
8.556519905050301531e+03 9.857939047184943604e+01
8.556719819068783181e+03 1.022619265678478797e+02
8.556919733087264831e+03 9.695290557920334606e+01
8.557119647105746481e+03 9.444294789498485443e+01
8.557319561124229949e+03 9.453045798364676955e+01
8.557519475142711599e+03 1.014584678400021005e+02
8.557719389161193249e+03 9.625778962859608612e+01
8.557919303179674898e+03 1.043021138233697798e+02
8.558119217198156548e+03 9.673504437413940593e+01
8.558319131216640017e+03 9.444898691895740228e+01
8.558519045235121666e+03 9.413232712086357878e+01
8.558718959253603316e+03 9.976016594723984099e+01
8.558918873272086785e+03 1.085055951995586270e+02
8.559118787290566615e+03 9.736523940099512231e+01
8.559318701309050084e+03 1.023953071226164440e+02
8.559518615327531734e+03 1.037609087199564328e+02
8.559718529346013383e+03 9.366338485921345125e+01
8.559918443364496852e+03 9.279681146592687924e+01
8.560118357382976683e+03 9.595496625086111919e+01
8.560318271401460152e+03 1.056281036900655721e+02
8.560518185419941801e+03 1.015851087715541325e+02
8.560718099438423451e+03 9.759882108275684232e+01
8.560918013456906920e+03 9.499564344215042411e+01
8.561117927475386750e+03 9.663783598327106006e+01
8.561317841493870219e+03 1.072730795437749975e+02
8.561517755512353688e+03 9.022154343204749694e+01
8.561717669530833518e+03 9.854130272075404662e+01
8.561917583549316987e+03 9.171700543853283705e+01
8.562117497567796818e+03 1.030392287604945807e+02
8.562317411586280286e+03 9.976788984812851879e+01
8.562517325604763755e+03 1.026728843542889678e+02
8.562717239623243586e+03 1.053468320255047814e+02
8.562917153641727054e+03 9.720788646666379407e+01
8.563117067660206885e+03 9.685077117004674108e+01
8.563316981678690354e+03 9.879691621030188742e+01
8.563516895697173823e+03 9.328264667912418417e+01
8.563716809715653653e+03 1.009530480871331832e+02
8.563916723734137122e+03 9.802723395844620313e+01
8.564116637752618772e+03 9.861180173117081438e+01
8.564316551771100421e+03 9.384473242895280976e+01
8.564516465789583890e+03 8.875909303251010840e+01
8.564716379808063721e+03 9.901509465630176976e+01
8.564916293826547189e+03 9.307270879134300401e+01
8.565116207845028839e+03 9.424620405326342620e+01
8.565316121863510489e+03 1.025998161929651218e+02
8.565516035881993957e+03 1.016832762028060131e+02
8.565715949900473788e+03 9.533149364339662668e+01
8.565915863918957257e+03 1.101485748105006479e+02
8.566115777937438907e+03 9.614781465300808350e+01
8.566315691955920556e+03 9.872992024701960645e+01
8.566515605974404025e+03 1.057431905987696439e+02
8.566715519992885675e+03 9.145945632852684071e+01
8.566915434011367324e+03 9.277261031608877317e+01
8.567115348029848974e+03 1.015683024885094596e+02
8.567315262048330624e+03 1.025859333400476885e+02
8.567515176066814092e+03 1.060599340685761831e+02
8.567715090085295742e+03 9.451610764166055390e+01
8.567915004103777392e+03 9.700814646463597057e+01
8.568114918122259041e+03 1.003461960869855858e+02
8.568314832140740691e+03 9.140107152646037036e+01
8.568514746159224160e+03 1.001837342373353295e+02
8.568714660177705809e+03 1.007529663473766988e+02
8.568914574196187459e+03 1.030537003403886871e+02
8.569114488214669109e+03 9.719939673687584047e+01
8.569314402233152578e+03 8.855278277947600429e+01
8.569514316251634227e+03 1.031058391266814027e+02
8.569714230270115877e+03 9.582993316915636228e+01
8.569914144288597527e+03 9.113402360479764752e+01
8.570114058307079176e+03 9.603554967963789579e+01
8.570313972325562645e+03 9.605765315977735952e+01
8.570513886344044295e+03 9.483905389438588429e+01
8.570713800362525944e+03 9.550975600471137739e+01
8.570913714381007594e+03 1.089449138616948431e+02
8.571113628399489244e+03 1.014190720580075862e+02
8.571313542417972712e+03 9.358466080973543910e+01
8.571513456436454362e+03 9.746775264189230370e+01
8.571713370454936012e+03 9.586705441607439582e+01
8.571913284473419480e+03 9.875441738635367983e+01
8.572113198491899311e+03 1.073041110721179052e+02
8.572313112510382780e+03 9.588188379023982577e+01
8.572513026528864430e+03 1.053690893297043516e+02
8.572712940547346079e+03 9.289097408067608797e+01
8.572912854565829548e+03 9.429130863523445782e+01
8.573112768584309379e+03 9.858552308300609468e+01
8.573312682602792847e+03 1.020911161374870773e+02
8.573512596621274497e+03 9.666719564001586207e+01
8.573712510639756147e+03 1.041557614266107947e+02
8.573912424658239615e+03 1.010331798452534571e+02
8.574112338676719446e+03 1.019170503115433064e+02
8.574312252695202915e+03 9.978316956384185232e+01
8.574512166713686383e+03 9.479637261652896996e+01
8.574712080732166214e+03 9.521409547042330246e+01
8.574911994750649683e+03 1.019613914073420347e+02
8.575111908769129514e+03 9.687024229685988530e+01
8.575311822787612982e+03 8.995594305340978281e+01
8.575511736806096451e+03 1.002574485594516034e+02
8.575711650824576282e+03 9.897891589771340648e+01
8.575911564843059750e+03 9.592141399540000180e+01
8.576111478861539581e+03 9.624861919054954740e+01
8.576311392880023050e+03 1.129971970726683423e+02
8.576511306898506518e+03 1.031604740238130375e+02
8.576711220916986349e+03 1.109449014568674983e+02
8.576911134935469818e+03 1.044471256022672208e+02
8.577111048953951467e+03 9.467414688438718429e+01
8.577310962972433117e+03 1.009530809857011349e+02
8.577510876990916586e+03 9.593857287997472838e+01
8.577710791009396416e+03 1.003900590833597875e+02
8.577910705027879885e+03 1.054001562520116124e+02
8.578110619046361535e+03 9.694386916291530554e+01
8.578310533064843185e+03 1.007961989501908278e+02
8.578510447083326653e+03 1.019918581734074223e+02
8.578710361101806484e+03 9.800557043507639321e+01
8.578910275120289953e+03 9.621669070401435420e+01
8.579110189138771602e+03 9.779775427214721617e+01
8.579310103157255071e+03 1.041538874370228172e+02
8.579510017175738540e+03 1.095051310584495639e+02
8.579709931194220189e+03 9.913803700814123943e+01
8.579909845212701839e+03 9.793719293165956685e+01
8.580109759231183489e+03 1.034556102835712608e+02
8.580309673249665138e+03 9.508091206167628684e+01
8.580509587268148607e+03 9.982582102548374792e+01
8.580709501286630257e+03 1.052044246678735533e+02
8.580909415305111906e+03 9.439853140181708113e+01
8.581109329323593556e+03 9.645190592192804502e+01
8.581309243342075206e+03 1.052200698866980133e+02
8.581509157360558675e+03 1.042130166942652352e+02
8.581709071379040324e+03 1.033470882308488683e+02
8.581908985397521974e+03 1.014233991868629943e+02
8.582108899416003624e+03 8.738123312834805745e+01
8.582308813434487092e+03 1.047926592731015489e+02
8.582508727452968742e+03 9.478704829462816406e+01
8.582708641471450392e+03 1.009711580682330663e+02
8.582908555489932041e+03 1.054528799709604954e+02
8.583108469508413691e+03 9.579170481661881809e+01
8.583308383526897160e+03 9.001431223076582455e+01
8.583508297545378809e+03 8.828965220299146210e+01
8.583708211563860459e+03 9.312501552107013936e+01
8.583908125582342109e+03 1.030691284709378692e+02
8.584108039600823759e+03 1.035850933747435505e+02
8.584307953619307227e+03 9.325303900007239122e+01
8.584507867637788877e+03 9.380803361445147459e+01
8.584707781656270527e+03 1.051967867010999669e+02
8.584907695674753995e+03 9.661453790142107323e+01
8.585107609693233826e+03 1.079314615719818988e+02
8.585307523711717295e+03 1.004690627123445665e+02
8.585507437730198944e+03 1.083994076260632369e+02
8.585707351748680594e+03 1.008026743715784477e+02
8.585907265767164063e+03 9.589154108083161532e+01
8.586107179785643893e+03 1.165737227559698681e+02
8.586307093804127362e+03 1.022211637447935146e+02
8.586507007822609012e+03 1.003669860099219022e+02
8.586706921841090661e+03 9.982791556674946776e+01
8.586906835859574130e+03 9.117114104107969297e+01
8.587106749878053961e+03 1.044070887085866559e+02
8.587306663896537430e+03 9.850562286204943518e+01
8.587506577915020898e+03 9.818561738548953599e+01
8.587706491933500729e+03 1.000687612580255603e+02
8.587906405951984198e+03 9.990356759398770237e+01
8.588106319970464028e+03 1.074260262297294304e+02
8.588306233988947497e+03 9.240609094566960380e+01
8.588506148007430966e+03 1.005132167844779616e+02
8.588706062025910796e+03 1.007846504044693177e+02
8.588905976044394265e+03 9.885624346489325376e+01
8.589105890062874096e+03 1.046200054021748116e+02
8.589305804081357564e+03 9.430903303952531758e+01
8.589505718099841033e+03 9.539892549994976889e+01
8.589705632118320864e+03 9.889705448933398202e+01
8.589905546136804332e+03 1.007506093824462425e+02
8.590105460155285982e+03 1.067312232902221609e+02
8.590305374173767632e+03 1.002027963526239773e+02
8.590505288192251101e+03 1.042660412844205808e+02
8.590705202210730931e+03 9.836514119198318440e+01
8.590905116229214400e+03 9.622696438076272329e+01
8.591105030247696050e+03 1.091800857472699562e+02
8.591304944266177699e+03 1.028047505873182246e+02
8.591504858284661168e+03 1.009344219235267559e+02
8.591704772303140999e+03 8.915661458820599705e+01
8.591904686321624467e+03 9.367088708147122134e+01
8.592104600340106117e+03 1.011233198113204423e+02
8.592304514358587767e+03 1.000300343178668498e+02
8.592504428377071235e+03 9.875280532853869886e+01
8.592704342395552885e+03 9.689650511897566787e+01
